MAKE,MODEL,MYR,OL,OW,OH ,WB,CW ,A,B,C,D,E,F,G,TWF,TWR ,WDIST,YEAR,CATEGORY
VOLVO,V60 T5 4DR WAGON,19,476,185,150,287,1729,135,177,36,81,112,85,104,160,160,56/44,2021,sedan
VOLVO,V60 T6 AWD 4DR WAGON,19,476,185,150,287,1833,135,177,36,81,112,85,104,160,160,56/44,2021,sedan
VOLVO,V90 4DR WAGON,17,494,189,144,294,1880,137,117,37,79,102,88,113,163,163,54/46,2021,sedan
VOLVO,V90 CROSSCOUNTRY 4DR WAGON,17,494,189,151,294,1885,137,117,37,79,102,88,113,163,163,54/46,2021,sedan
ACURA,NSX,15,447,194,122,263,1725,N/A,N/A,N/A,N/A,N/A,N/A,N/A,166,162,42/58,2022,sedan
ALFA ROMEO,GUILIA BASE/Ti AWD 4DR SEDAN,16,465,185,141,282,1530,140,47,36,85,102,80,103,155,160,50/50,2022,sedan
ALFA ROMEO,GUILIA BASE/Ti RWD 4DR SEDAN,16,465,185,141,282,1429,140,47,36,85,102,80,103,155,160,50/50,2022,sedan
ALFA ROMEO,GUILIA QUADRIFOGLIO 4DR SEDAN,16,465,185,141,282,1603,140,47,36,85,102,80,103,155,160,50/50,2022,sedan
ASTON MARTIN,DBS SUPPERLEGGERA,19,471,194,128,281,1845,159,42,28,78,111,91,99,166,164,51/49,2022,sedan
ASTON MARTIN,VALKYRIE,22,483,195,N/A,306,1100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2022,sedan
ASTON MARTIN,VANTAGE,18,447,194,127,270,1530,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50/50,2022,sedan
AUDI,A3 4DR SEDAN QUATTRO,22,450,182,143,264,1300,125,49,33,80,107,91,95,155,153,N/A,2022,sedan
AUDI,A4 4DR SEDAN QUATTRO,20,476,185,143,282,1648,139,55,34,82,104,90,104,157,155,56/44,2022,sedan
AUDI,A5 2DR CONVERTIBLE,21,470,185,137,276,1810,138,72,37,80,110,90,104,159,157,56/44,2022,sedan
AUDI,A5 2DR COUPE,21,470,185,137,276,1635,138,55,37,80,110,90,104,159,157,56/44,2022,sedan
AUDI,A5 SPORTBACK,21,476,184,138,283,1680,138,114,33,79,109,90,104,159,157,57/43,2022,sedan
AUDI,A6 4DR SEDAN,19,494,189,146,292,1935,138,60,35,85,110,92,110,163,162,55/45,2022,sedan
AUDI,A7 SPORTBACK 4DR SEDAN,18,497,191,142,293,1965,139,42,34,82,113,93,112,165,164,54/46,2022,sedan
AUDI,A8L 4DR SEDAN,18,530,195,147,313,2030,144,65,36,84,112,99,119,164,163,N/A,2022,sedan
AUDI,R8 2DR COUPE,16,443,195,122,265,1655,108,56,28,73,104,99,78,163,160,N/A,2022,sedan
AUDI,R8 2DR SPYDER,17,443,195,122,265,1698,108,N/A,28,73,104,99,78,163,160,42/58,2022,sedan
AUDI,RS 6 AVANT,20,500,195,146,293,2150,142,163,35,85,109,96,111,167,165,N/A,2022,sedan
AUDI,RS5 2DR COUPE,18,472,186,136,277,1810,141,55,37,80,110,92,104,160,159,56/44,2022,sedan
AUDI,RS5 SPORTBACK,21,478,184,138,283,1810,136,114,33,79,109,92,104,159,157,57/43,2022,sedan
AUDI,RS7 4DR SPORTBACK,20,501,195,142,293,2140,142,42,34,82,113,96,112,167,165,N/A,2022,sedan
AUDI,S3 SEDAN TFSI QUATTRO,22,450,182,143,263,1580,125,49,33,80,107,91,96,155,153,N/A,2022,sedan
AUDI,S4 4DR SEDAN,20,477,185,140,282,1748,139,55,34,82,104,90,104,157,155,56/44,2022,sedan
AUDI,S5 2DR CONVERTIBLE,21,471,185,137,276,1920,138,72,37,80,110,91,104,159,157,56/44,2022,sedan
AUDI,S5 2DR COUPE,21,471,185,137,276,1635,138,55,37,80,110,91,104,159,157,56/44,2022,sedan
AUDI,S5 SPORTBACK,21,477,184,138,283,1680,138,113,33,79,109,91,104,159,157,57/43,2022,sedan
AUDI,S6 4DR SEDAN,20,495,189,145,293,2039,138,60,35,85,110,92,110,162,160,N/A,2022,sedan
AUDI,S7 4DR SPORTBACK,20,497,191,142,293,2089,139,42,34,82,113,93,112,165,163,N/A,2022,sedan
AUDI,S8 4DR SEDAN,20,518,195,147,300,2410,144,65,36,84,112,99,119,163,162,N/A,2022,sedan
AUDI,TT 2DR COUPE,16,418,183,135,251,1435,116,N/A,27,80,126,88,79,157,155,60/40,2022,sedan
AUDI,TT ROADSTER 2DR CONVERTIBLE,16,418,183,135,251,1530,116,76,27,80,126,88,79,157,155,59/41,2022,sedan
AUDI,TT RS 2DR COUPE,20,420,183,134,251,1500,116,N/A,27,80,126,89,80,156,154,60/40,2022,sedan
AUDI,TTS 2DR COUPE,16,419,183,134,251,1485,116,N/A,27,80,126,89,79,157,155,60/40,2022,sedan
BENTLEY,CONTINENTAL GT,18,485,196,141,285,2244,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2022,sedan
BENTLEY,CONTINENTAL GT CONVERTIBLE,18,485,196,141,285,2414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2022,sedan
BENTLEY,CONTINENTAL GT V8,18,485,196,141,285,2165,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2022,sedan
BENTLEY,CONTINENTAL GT V8 CONVERTIBLE,18,485,196,141,285,2335,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2022,sedan
BENTLEY,FLYING SPUR 4DR SEDAN AWD,20,532,198,148,319,2473,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54/46,2022,sedan
BENTLEY,FLYING SPUR V8 4DR SEDAN AWD,20,532,198,148,319,2330,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54/46,2022,sedan
BMW,2 SERIES 228i xDRIVE GRAN COUPE,20,452,180,142,267,1606,128,44,34,81,106,89,97,157,157,59/41,2022,sedan
BMW,2 SERIES M235i xDRIVE GRAN COUPE,20,452,180,142,267,1639,128,44,34,81,106,89,97,157,157,58/42,2022,sedan
BMW,2 SERIES M240i xDRIVE 2DR COUPE,22,454,184,139,274,1765,147,56,35,81,105,83,96,158,159,53/47,2022,sedan
BMW,3-SERIES 330e 4DR SEDAN,19,471,183,144,285,1770,143,51,36,82,108,80,106,158,160,52/48,2022,sedan
BMW,3-SERIES 330i xDRIVE 4DR SEDAN,19,471,183,144,285,1585,143,51,36,82,108,80,106,158,160,52/48,2022,sedan
BMW,3-SERIES M340i xDRIVE 4DR SEDAN,19,471,183,144,285,1735,143,51,36,82,108,80,106,158,160,52/48,2022,sedan
BMW,4 SERIES 430i 2DR CABRIOLET,21,477,185,138,285,1778,149,53,28,88,106,86,106,158,159,N/A,2022,sedan
BMW,4 SERIES 430i xDRIVE 2DR COUPE,21,477,185,138,285,1682,149,53,28,88,106,86,106,158,159,53/47,2022,sedan
BMW,4 SERIES GRAN COUPE 430i xDRIVE 4DR SEDAN,22,478,185,144,286,1775,149,104,34,86,106,86,107,159,162,50/50,2022,sedan
BMW,4 SERIES GRAN COUPE M440i xDRIVE 4DR SEDAN,22,478,185,144,286,1900,149,104,34,86,106,86,107,159,162,52/48,2022,sedan
BMW,4 SERIES i4 GRAN COUPE 4DR SEDAN,22,478,185,145,286,2125,149,104,34,86,106,86,107,160,163,48/52,2022,sedan
BMW,4 SERIES i4 M50 4DR SEDAN,22,478,185,145,286,2290,149,104,34,86,106,86,107,160,163,48/52,2022,sedan
BMW,4 SERIES M440i 2DR CABRIOLET,21,477,185,138,285,1892,149,53,28,88,106,86,106,158,159,N/A,2022,sedan
BMW,4 SERIES M440i xDRIVE 2DR COUPE,21,477,185,138,285,1804,149,53,28,88,106,86,106,158,159,54/46,2022,sedan
BMW,5 SERIES 530e xDRIVE 4DR SEDAN,21,496,187,147,298,1895,152,55,38,81,109,88,110,161,163,49/51,2022,sedan
BMW,5 SERIES 530i xDRIVE 4DR SEDAN,21,496,187,147,298,1680,152,55,38,81,109,88,110,161,163,52/48,2022,sedan
BMW,5 SERIES 540i xDRIVE 4DR SEDAN,21,496,187,147,298,1745,152,55,38,81,109,88,110,161,163,53/47,2022,sedan
BMW,5 SERIES M550i xDRIVE 4DR SEDAN,21,496,187,147,298,1915,152,55,38,81,109,88,110,161,163,54/46,2022,sedan
BMW,7 SERIES 745Le xDRIVE 4DR SEDAN LWB,20,526,190,147,321,2204,156,62,36,85,115,90,115,162,165,50/50,2022,sedan
BMW,7 SERIES 750i xDRIVE 4DR SEDAN SWB,20,512,190,147,307,2117,156,62,36,85,115,90,115,162,165,53/47,2022,sedan
BMW,7 SERIES 750Li xDRIVE 4DR SEDAN LWB,20,526,190,147,321,2146,156,62,36,85,115,90,115,162,165,53/47,2022,sedan
BMW,7 SERIES ALPINA B7,20,526,190,147,321,2212,156,62,36,85,115,90,115,162,165,53/47,2022,sedan
BMW,7 SERIES M760Li xDRIVE 4DR SEDAN LWB,20,526,190,147,321,2345,156,62,36,85,115,90,115,162,165,54/46,2022,sedan
BMW,8-SERIES 2DR CONVERTIBLE,19,486,190,135,282,2153,159,71,30,82,134,96,108,163,164,53/47,2022,sedan
BMW,8-SERIES 2DR COUPE,19,486,190,135,282,2035,159,58,30,82,111,96,108,163,164,55/45,2022,sedan
BMW,8-SERIES GRAN COUPE,20,508,193,140,303,2163,161,62,33,81,108,96,109,163,167,54/46,2022,sedan
BMW,M2 2DR COUPE,17,448,185,141,269,1593,138,54,34,81,104,82,97,158,160,51/49,2022,sedan
BMW,M3 4DR SEDAN,21,479,190,144,286,1705,149,53,36,82,108,86,108,162,161,N/A,2022,sedan
BMW,M4 2DR COUPE,21,479,189,139,285,1700,149,55,28,88,106,86,108,158,159,N/A,2022,sedan
BMW,M5 4DR SEDAN,17,496,187,147,298,1982,152,55,38,81,109,88,110,161,163,54/46,2022,sedan
BMW,M8 2DR CONVERTIBLE,19,486,190,135,282,2073,159,71,30,82,134,96,108,163,164,53/47,2022,sedan
BMW,M8 2DR COUPE,19,486,190,135,282,1952,159,58,30,82,111,96,108,163,164,55/45,2022,sedan
BMW,M8 GRAN COUPE,20,508,193,140,303,2036,161,62,33,81,108,96,109,163,167,54/46,2022,sedan
BMW,Z4 M40i 2DR CONVERTIBLE,19,434,186,131,247,1571,159,67,24,78,128,92,95,162,161,51/49,2022,sedan
BMW,Z4 sDRIVE30i 2DR CONVERTIBLE,19,434,186,131,247,1495,159,67,24,78,128,92,95,162,161,50/50,2022,sedan
CADILLAC,CT4 2.0L 4DR SEDAN AWD,20,476,182,142,278,1623,145,59,31,84,108,87,112,153,157,54/46,2022,sedan
CADILLAC,CT4 2.0L 4DR SEDAN RWD,20,476,182,142,278,1552,145,59,31,84,108,87,112,153,157,N/A,2022,sedan
CADILLAC,CT4 2.7L / V-SERIES 4DR SEDAN AWD,20,476,182,142,278,1693,145,59,31,84,108,87,112,153,157,52/48,2022,sedan
CADILLAC,CT4 2.7L / V-SERIES 4DR SEDAN RWD,20,476,182,142,278,1618,145,59,31,84,108,87,112,153,157,N/A,2022,sedan
CADILLAC,CT4-V BLACKWING 4DR SEDAN RWD,20,476,182,142,278,1751,145,59,31,84,108,87,112,153,157,N/A,2022,sedan
CADILLAC,CT5 4DR SEDAN AWD,20,492,188,145,295,1723,144,53,36,81,112,87,111,160,162,53/47,2022,sedan
CADILLAC,CT5 4DR SEDAN RWD,20,492,188,145,295,1660,144,53,36,81,112,87,111,160,162,51/49,2022,sedan
CADILLAC,CT5 V-SERIES 4DR SEDAN AWD,20,492,188,145,295,1880,144,53,36,81,112,87,111,160,162,N/A,2022,sedan
CADILLAC,CT5 V-SERIES 4DR SEDAN RWD,20,492,188,145,295,1803,144,53,36,81,112,87,111,160,162,N/A,2022,sedan
CADILLAC,CT5-V BLACKWING 4DR SEDAN RWD,20,492,188,145,295,1870,144,53,36,81,112,87,111,160,162,N/A,2022,sedan
CHEVROLET,BOLT EUV 4DR HATCHBACK,22,431,177,162,268,1669,103,143,38,93,N/A,89,74,151,151,N/A,2022,sedan
CHEVROLET,BOLT EV 4DR HATCHBACK,22,415,177,161,260,1628,88,135,44,84,94,83,72,150,150,56/44,2022,sedan
CHEVROLET,CAMARO 2.0L 2DR CONVERTIBLE,16,478,188,135,281,1645,153,63,26,48,115,92,105,159,162,52/48,2022,sedan
CHEVROLET,CAMARO 2.0L 2DR COUPE,16,478,188,135,281,1530,153,63,26,48,115,92,105,159,162,52/48,2022,sedan
CHEVROLET,CAMARO 3.6L 2DR CONVERTIBLE,16,478,188,135,281,1654,153,63,26,48,115,92,105,159,162,52/48,2022,sedan
CHEVROLET,CAMARO 3.6L 2DR COUPE,16,478,188,135,281,1564,153,63,26,48,115,92,105,159,162,52/48,2022,sedan
CHEVROLET,CAMARO 6.2L 2DR CONVERTIBLE,16,478,188,135,281,1794,153,63,26,48,115,92,105,160,160,52/48,2022,sedan
CHEVROLET,CAMARO 6.2L 2DR COUPE,16,478,188,135,281,1685,153,63,26,48,115,92,105,160,160,52/48,2022,sedan
CHEVROLET,CORVETTE STINGRAY CONVERTIBLE,20,463,193,123,272,1576,117,N/A,27,72,114,104,87,165,158,40/60,2022,sedan
CHEVROLET,CORVETTE STINGRAY COUPE,20,463,193,123,272,1530,117,57,27,72,114,104,87,165,158,40/60,2022,sedan
CHEVROLET,MALIBU LS/RS/LT 4DR SEDAN,16,492,185,146,283,1418,129,55,35,83,118,97,113,159,159,59/41,2022,sedan
CHEVROLET,MALIBU PREMIER 4DR SEDAN,16,492,185,146,283,1462,129,55,35,83,118,97,113,159,159,61/39,2022,sedan
CHEVROLET,SPARK 4DR HATCHBACK,16,364,160,148,239,1019,84,112,35,83,102,73,52,138,138,64/36,2022,sedan
CHRYSLER,300 4DR SEDAN HEMI RWD,11,505,191,149,305,1987,139,63,34,89,118,92,108,163,162,54/46,2022,sedan
CHRYSLER,300 4DR SEDAN V6 AWD,11,505,191,149,305,1935,139,63,34,89,118,92,108,163,162,54/46,2022,sedan
CHRYSLER,300 4DR SEDAN V6 RWD,11,505,191,149,305,1820,139,63,34,89,118,92,108,163,162,52/48,2022,sedan
DODGE,CHALLENGER 2DR COUPE AWD V6,9,502,192,145,295,1867,137,84,30,85,119,95,112,160,162,56/44,2022,sedan
DODGE,CHALLENGER 2DR COUPE RWD SRT 392 / HELLCAT,9,502,192,145,295,1891,137,84,30,85,119,95,112,160,162,56/44,2022,sedan
DODGE,CHALLENGER 2DR COUPE RWD V6,9,502,192,145,295,1785,137,84,30,85,119,95,112,160,162,56/44,2022,sedan
DODGE,CHALLENGER 2DR COUPE RWD V8,9,502,192,145,295,1852,137,84,30,85,119,95,112,160,162,56/44,2022,sedan
DODGE,CHARGER 4DR SEDAN AWD,15,504,191,148,305,1886,136,71,34,84,117,89,110,161,162,56/44,2022,sedan
DODGE,CHARGER 4DR SEDAN RWD HELLCAT,15,504,191,148,305,2075,136,71,34,84,117,89,110,163,162,56/44,2022,sedan
DODGE,CHARGER 4DR SEDAN RWD R/T SCAT PACK/SRT392,15,504,191,148,305,1996,136,71,34,84,117,89,110,163,162,56/44,2022,sedan
DODGE,CHARGER 4DR SEDAN RWD V6,15,504,191,148,305,1785,136,71,34,84,117,89,110,161,162,56/44,2022,sedan
DODGE,CHARGER 4DR SEDAN RWD V8,15,504,191,148,305,1934,136,71,34,84,117,89,110,161,162,56/44,2022,sedan
FERRARI,296GTB,22,456,196,119,260,1470,N/A,N/A,N/A,N/A,N/A,N/A,N/A,166,163,41/59,2022,sedan
FERRARI,812 GTS,20,469,197,127,272,1645,N/A,N/A,N/A,N/A,N/A,N/A,N/A,167,165,47/53,2022,sedan
FERRARI,F8 SPIDER,20,461,198,121,265,1505,N/A,N/A,N/A,N/A,N/A,N/A,N/A,168,165,42/58,2022,sedan
FERRARI,F8 TRIBUTO,20,461,198,121,265,1435,N/A,N/A,N/A,N/A,N/A,N/A,N/A,168,165,42/58,2022,sedan
FERRARI,PORTOFINO M,18,459,194,132,267,1664,N/A,N/A,N/A,N/A,N/A,N/A,N/A,163,164,46/54,2022,sedan
FERRARI,ROMA,21,466,197,130,267,1570,N/A,N/A,N/A,N/A,N/A,N/A,N/A,165,168,50/50,2022,sedan
FERRARI,SF90 SPIDER,20,471,197,119,265,1670,N/A,N/A,N/A,N/A,N/A,N/A,N/A,168,165,45/55,2022,sedan
FERRARI,SF90 STRADALE,20,471,197,119,265,1570,N/A,N/A,N/A,N/A,N/A,N/A,N/A,168,165,45/55,2022,sedan
FORD,MUSTANG ECOBOOST 2DR CONVERTIBLE,14,478,192,139,272,1681,153,69,29,81,129,95,112,159,165,52/48,2022,sedan
FORD,MUSTANG ECOBOOST 2DR COUPE,14,478,192,138,272,1607,153,63,29,81,117,95,112,158,165,52/48,2022,sedan
FORD,MUSTANG GT 2DR CONVERTIBLE,14,478,192,139,272,1765,153,69,29,81,129,95,112,159,165,54/46,2022,sedan
FORD,MUSTANG GT 2DR COUPE,14,478,192,138,272,1681,153,63,29,81,117,95,112,158,165,54/46,2022,sedan
FORD,MUSTANG MACH 1 2DR COUPE,22,479,192,138,272,1754,153,63,29,81,117,95,112,158,162,54/46,2022,sedan
FORD,MUSTANG SHELBY GT500 2DR COUPE,14,483,195,138,272,1892,157,63,29,81,117,99,112,161,162,56/44,2022,sedan
FORD,MUSTANG SHELBY GT500 2DR COUPE,21,483,195,138,272,1897,157,63,29,81,117,99,112,161,162,54/46,2022,sedan
FORD,POLICE RESPONDER HYBRID SEDAN,17,487,186,146,285,N/A,122,50,35,84,116,94,110,158,158,59/41,2022,sedan
FORD,TRANSIT WAGON 150 LOW ROOF,13,559,207,209,330,2550,82,300,66,105,163,102,126,173,174,56/44,2022,sedan
FORD,TRANSIT WAGON 150 MID ROOF,13,553,207,251,330,2638,82,300,66,105,163,102,120,173,174,56/44,2022,sedan
FORD,TRANSIT WAGON 350 HIGH ROOF,13,598,207,276,375,2857,82,345,66,105,163,102,120,173,174,56/44,2022,sedan
FORD,TRANSIT WAGON 350 LOW ROOF,13,604,207,209,375,2732,82,345,66,105,163,102,126,173,174,56/44,2022,sedan
FORD,TRANSIT WAGON 350 MID ROOF,13,598,207,252,375,2791,82,345,66,105,163,102,120,173,174,56/44,2022,sedan
FORD,TRANSIT WAGON 350HD DRW HIGH ROOF,13,670,213,274,375,3114,82,417,66,105,163,102,193,173,167,56/44,2022,sedan
GENESIS,G70 4DR SEDAN 2.0L,18,467,185,140,284,1673,137,54,34,82,111,80,104,159,159,51/49,2022,sedan
GENESIS,G70 4DR SEDAN 3.3L,18,467,185,140,284,1775,137,54,34,82,111,80,104,159,159,54/46,2022,sedan
GENESIS,G80 4DR SEDAN AWD 2.5T,21,499,192,147,301,1948,142,56,35,85,110,85,114,164,167,52/48,2022,sedan
GENESIS,G80 4DR SEDAN AWD 3.5T,21,499,192,147,301,2126,142,56,35,85,110,85,114,164,167,52/48,2022,sedan
GENESIS,G90 4DR SEDAN,21,521,191,150,316,2184,147,62,36,86,115,87,118,162,162,53/47,2022,sedan
GENESIS,GV60 2WD,22,451,189,158,290,1984,N/A,N/A,N/A,N/A,N/A,83,78,163,164,N/A,2022,sedan
GENESIS,GV60 PERFORMANCE AWD,22,451,189,158,290,2095,N/A,N/A,N/A,N/A,N/A,83,78,163,164,N/A,2022,sedan
GENESIS,GV60 STANDARD AWD,22,451,189,158,290,2095,N/A,N/A,N/A,N/A,N/A,83,78,163,164,N/A,2022,sedan
HONDA,ACCORD 4DR SEDAN 2.0 AUTOMATIC,18,488,191,145,283,1532,134,51,36,83,112,94,112,159,160,61/39,2022,sedan
HONDA,ACCORD 4DR SEDAN HYBRID,18,488,191,145,283,1524,134,51,36,83,112,94,112,159,160,61/39,2022,sedan
HONDA,ACCORD 4DR SEDAN SPORT/EX-L/TOURING CVT,18,488,191,145,283,1462,134,51,36,83,112,94,112,159,160,61/39,2022,sedan
HONDA,CIVIC 1.5L 4DR SEDAN,22,455,190,142,273,1360,126,125,35,77,111,93,89,155,158,61/39,2022,sedan
HONDA,CIVIC 1.5L 5DR HATCH,22,467,190,142,274,1391,126,52,35,77,111,93,100,155,158,60/40,2022,sedan
HONDA,CIVIC 2.0L 4DR SEDAN,22,455,190,142,273,1313,126,125,35,77,111,93,89,155,158,61/39,2022,sedan
HONDA,CIVIC 2.0L 5DR HATCH,22,467,190,142,274,1333,126,52,35,77,111,93,100,155,158,60/40,2022,sedan
HONDA,CLARITY,18,490,190,148,275,1843,125,50,36,85,117,105,110,158,159,57/43,2022,sedan
HONDA,FIT 4DR HATCH FWD SPORT/EX//EX-L NAVI,18,410,169,152,253,1170,90,135,39,82,100,84,74,146,146,62/38,2022,sedan
HONDA,INSIGHT 4DR SEDAN,19,466,188,141,270,1382,119,50,33,80,110,92,105,155,157,61/39,2022,sedan
HYUNDAI,ELANTRA 4DR SEDAN,21,467,182,141,272,1236,121,53,34,79,108,90,106,159,160,61/39,2022,sedan
HYUNDAI,ELANTRA HYBRID,21,467,182,141,272,1345,121,53,34,79,108,90,106,159,160,61/39,2022,sedan
HYUNDAI,ELANTRA N-LINE 4DR SEDAN,21,467,182,141,272,1370,121,53,34,79,108,90,106,159,160,61/39,2022,sedan
HYUNDAI,IONIQ ELECTRIC 4DR HATCH,17,447,182,145,270,1529,115,99,37,81,111,88,89,156,158,54/46,2022,sedan
HYUNDAI,IONIQ HYBRID ESSENTIAL 4DR HATCH,17,447,182,145,270,1370,115,99,37,81,111,88,89,156,158,54/46,2022,sedan
HYUNDAI,SONATA 4DR SEDAN,20,490,186,145,284,1527,135,52,36,81,112,95,112,162,163,60/40,2022,sedan
HYUNDAI,SONATA HYBRID 4DR SEDAN,20,490,186,145,284,1600,135,52,36,81,112,95,112,162,163,60/40,2022,sedan
HYUNDAI,SONATA N-LINE 4DR SEDAN,20,490,186,145,284,1626,135,52,36,81,112,95,112,162,163,60/40,2022,sedan
HYUNDAI,VELOSTER 3DR COUPE,18,424,180,139,265,1240,114,135,33,77,111,85,74,155,156,61/39,2022,sedan
HYUNDAI,VELOSTER N 3DR COUPE,18,426,180,139,265,1409,114,135,33,77,111,85,74,155,156,64/36,2022,sedan
HYUNDAI,VELOSTER TURBO 3DR COUPE,18,424,180,139,265,1285,114,135,33,77,111,85,74,155,156,61/39,2022,sedan
INFINITI,Q60 2DR COUPE,17,469,185,140,285,1750,141,66,31,82,106,88,96,156,158,54/46,2022,sedan
JAGUAR,F-TYPE AWD 2DR COUPE/CONVERTIBLE,14,447,192,131,262,1780,154,48,25,78,110,93,92,159,163,50/50,2022,sedan
JAGUAR,F-TYPE RWD 2DR COUPE/CONVERTIBLE,13,447,192,131,262,1706,154,88,25,78,117,93,92,160,165,50/50,2022,sedan
JAGUAR,XF 3.0L V6 4DR SEDAN,16,495,188,146,296,1760,138,57,34,82,114,84,115,161,159,54/46,2022,sedan
KIA,EV6 4DR HATCH,22,468,188,155,290,1822,N/A,N/A,N/A,N/A,N/A,83,95,163,164,N/A,2022,sedan
KIA,FORTE 4DR SEDAN,19,464,180,144,270,1256,120,49,33,81,112,91,104,154,154,61/39,2022,sedan
KIA,FORTE GT 4DR SEDAN,19,464,180,144,270,1366,120,49,33,81,112,91,104,154,154,61/39,2022,sedan
KIA,FORTE5 EX 5DR HATCH,19,452,180,144,270,1299,120,136,28,86,108,91,92,153,153,61/39,2022,sedan
KIA,FORTE5 GT 5DR HATCH,19,452,180,144,270,1404,120,136,28,86,108,91,92,153,153,61/39,2022,sedan
KIA,K5 EX / GT-LINE 4DR SEDAN,21,490,186,144,285,1567,137,50,33,83,113,94,111,163,164,60/40,2022,sedan
KIA,K5 GT 4DR SEDAN,21,490,186,144,285,1620,137,50,33,83,113,94,111,163,164,61/39,2022,sedan
KIA,RIO 4DR SEDAN,18,439,173,145,258,1156,108,48,34,81,109,83,98,151,152,57/43,2022,sedan
KIA,RIO 5DR HATCH,18,407,173,145,258,1156,108,122,34,81,109,83,66,151,152,57/43,2022,sedan
KIA,STINGER V6 4DR SEDAN,18,483,187,140,291,1873,141,31,34,78,112,83,110,160,164,52/48,2022,sedan
LAMBORGHINI,AVENTADOR COUPE,12,478,203,114,270,1575,N/A,N/A,N/A,N/A,N/A,N/A,N/A,172,170,43/57,2022,sedan
LAMBORGHINI,AVENTADOR ROADSTER,12,478,203,114,270,1625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,172,170,43/57,2022,sedan
LAMBORGHINI,HURACAN 2DR COUPE AWD,15,446,192,117,262,1422,N/A,N/A,N/A,N/A,N/A,N/A,N/A,167,162,43/57,2022,sedan
LAMBORGHINI,HURACAN 2DR COUPE RWD,15,446,192,118,262,1509,N/A,N/A,N/A,N/A,N/A,N/A,N/A,167,162,40/60,2022,sedan
LAMBORGHINI,HURACAN 2DR SPYDER AWD,15,446,192,118,262,1542,N/A,N/A,N/A,N/A,N/A,N/A,N/A,167,162,43/57,2022,sedan
LAMBORGHINI,HURACAN 2DR SPYDER RWD,15,446,192,118,262,1509,N/A,N/A,N/A,N/A,N/A,N/A,N/A,167,162,40/60,2022,sedan
LEXUS,ES250 4DR SEDAN AWD,19,498,187,145,287,1695,142,52,35,81,109,101,111,162,162,60/40,2022,sedan
LEXUS,ES300h HYBRID 4DR SEDAN,19,498,187,145,287,1680,142,52,35,81,109,101,111,162,162,59/41,2022,sedan
LEXUS,ES350 4DR SEDAN,19,498,187,145,287,1655,142,52,35,81,109,101,111,162,162,60/40,2022,sedan
LEXUS,GS F 4DR SEDAN,18,491,184,144,285,1830,141,54,37,81,107,91,115,159,160,52/48,2022,sedan
LEXUS,IS 300 4DR SEDAN RWD,21,471,184,143,280,1685,124,48,36,80,102,87,104,158,157,53/47,2022,sedan
LEXUS,IS 300/350 4DR SEDAN AWD,21,471,184,143,280,1745,124,48,36,80,102,87,104,158,157,55/45,2022,sedan
LEXUS,IS 500 4DR SEDAN RWD,21,476,184,143,280,1765,124,48,36,80,102,87,104,158,157,55/45,2022,sedan
LEXUS,LC 500 2DR CONVERTIBLE,17,476,192,135,287,2059,155,69,29,83,107,92,97,163,163,52/48,2022,sedan
LEXUS,LC 500 2DR COUPE,17,476,192,135,287,1935,155,69,29,83,107,92,97,163,163,52/48,2022,sedan
LEXUS,LC 500h 2DR COUPE,17,476,192,135,287,2130,155,69,29,83,107,92,97,163,163,52/48,2022,sedan
LEXUS,LS 500 4DR SEDAN,18,524,190,146,313,2240,153,53,37,84,109,94,118,164,164,53/47,2022,sedan
LEXUS,LS 500H 4DR SEDAN,18,524,190,146,313,2370,153,53,37,84,109,94,118,164,164,51/49,2022,sedan
LEXUS,RC 300/350 AWD 2DR COUPE,15,470,184,140,273,1765,149,49,29,80,103,93,104,158,160,54/46,2022,sedan
LEXUS,RC F 2DR COUPE RWD,15,471,185,139,273,1795,149,50,29,80,103,93,105,156,156,54/46,2022,sedan
LOTUS,EVIJA 2DR COUPE,21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2022,sedan
LOTUS,EVORA 2DR COUPE,17,439,185,123,258,1443,N/A,N/A,N/A,N/A,N/A,N/A,N/A,156,158,N/A,2022,sedan
MASERATI,GHIBLI 4DR SEDAN,14,497,195,146,300,1810,151,46,35,83,103,94,104,164,165,50/50,2022,sedan
MASERATI,GHIBLI S Q4 4DR SEDAN,14,497,195,146,300,1870,151,46,35,83,103,94,104,164,165,51/49,2022,sedan
MASERATI,GRANTURISMO COVERTIBLE 2DR CONV RWD,9,493,192,135,294,1980,141,N/A,33,80,102,93,107,159,159,49/51,2022,sedan
